1.518326401710510254e+00,4.537233352661132812e+00,8.152297139167785645e-01,-3.338199108839035034e-02,-3.277637436985969543e-02,-6.932640075683593750e-01,7.191636562347412109e-01,6.876575201749801636e-02,4.227060452103614807e-02,7.480210065841674805e-02,1.503892689943313599e-01,-7.217784970998764038e-02,-2.218452282249927521e-02,1.134288460016250610e-01,-1.871936209499835968e-02,-2.096769958734512329e-01,1.262608915567398071e-01,-1.101594194769859314e-01,1.565231382846832275e-02,3.164539486169815063e-02,2.636765129864215851e-02,1.681621074676513672e-01,-3.249373733997344971e-01,1.565132141113281250e+00,-7.005451619625091553e-02,1.423296570777893066e+00,3.066951036453247070e-01,2.656447589397430420e-01,9.854431450366973877e-02,3.179219365119934082e-01,-1.454390525817871094e+00,-5.874503850936889648e-01,1.306156873703002930e+00,-1.006192192435264587e-01,2.665330767631530762e-01,-4.231151044368743896e-01
1.518334865570068359e+00,4.537227630615234375e+00,8.152153491973876953e-01,-3.347919136285781860e-02,-3.287781774997711182e-02,-6.934597492218017578e-01,7.189657688140869141e-01,6.921280175447463989e-02,4.235810041427612305e-02,7.521389424800872803e-02,1.504403054714202881e-01,-7.238664478063583374e-02,-2.221159823238849640e-02,1.135268285870552063e-01,-1.870263740420341492e-02,-2.092811316251754761e-01,1.266192793846130371e-01,-1.104506254196166992e-01,1.548157073557376862e-02,3.172648698091506958e-02,2.638528682291507721e-02,1.679977476596832275e-01,-3.232232034206390381e-01,1.565959334373474121e+00,-6.775192171335220337e-02,1.424073576927185059e+00,3.055712282657623291e-01,2.652515172958374023e-01,9.982005506753921509e-02,3.185306191444396973e-01,-1.454206705093383789e+00,-5.872755050659179688e-01,1.306109070777893066e+00,-1.019570603966712952e-01,2.665081918239593506e-01,-4.221283495426177979e-01
1.518293380737304688e+00,4.537190914154052734e+00,8.151912093162536621e-01,-3.364632651209831238e-02,-3.303993120789527893e-02,-6.936646699905395508e-01,7.187528610229492188e-01,6.983486562967300415e-02,4.259608313441276550e-02,7.564920186996459961e-02,1.506803631782531738e-01,-7.276094704866409302e-02,-2.233185805380344391e-02,1.138977929949760437e-01,-1.856019534170627594e-02,-2.087670862674713135e-01,1.269200742244720459e-01,-1.107215583324432373e-01,1.545233465731143951e-02,3.195725381374359131e-02,2.637527510523796082e-02,1.679029613733291626e-01,-3.228080272674560547e-01,1.566851377487182617e+00,-6.728737056255340576e-02,1.425154447555541992e+00,3.052170276641845703e-01,2.643914222717285156e-01,9.838809818029403687e-02,3.186773955821990967e-01,-1.453646898269653320e+00,-5.876302123069763184e-01,1.306790471076965332e+00,-1.030659079551696777e-01,2.667505741119384766e-01,-4.212408363819122314e-01
1.518211007118225098e+00,4.537141799926757812e+00,8.151563405990600586e-01,-3.387032076716423035e-02,-3.324380144476890564e-02,-6.938520669937133789e-01,7.185519933700561523e-01,7.053928077220916748e-02,4.288395866751670837e-02,7.610351592302322388e-02,1.511003673076629639e-01,-7.325816154479980469e-02,-2.254934236407279968e-02,1.144393756985664368e-01,-1.837964169681072235e-02,-2.082689404487609863e-01,1.272392123937606812e-01,-1.109284088015556335e-01,1.573116891086101532e-02,3.219632804393768311e-02,2.633222751319408417e-02,1.679504811763763428e-01,-3.226481378078460693e-01,1.567845225334167480e+00,-6.716617196798324585e-02,1.426345467567443848e+00,3.052248060703277588e-01,2.638849914073944092e-01,9.674528241157531738e-02,3.187712728977203369e-01,-1.452857136726379395e+00,-5.883209705352783203e-01,1.307914018630981445e+00,-1.038644090294837952e-01,2.671793699264526367e-01,-4.203810095787048340e-01
1.518094778060913086e+00,4.537091255187988281e+00,8.151193857192993164e-01,-3.410460054874420166e-02,-3.347185626626014709e-02,-6.940114498138427734e-01,7.183763384819030762e-01,7.125534862279891968e-02,4.322060570120811462e-02,7.652698457241058350e-02,1.515823453664779663e-01,-7.378605753183364868e-02,-2.280644327402114868e-02,1.150415167212486267e-01,-1.817029528319835663e-02,-2.078756392002105713e-01,1.275700479745864868e-01,-1.111761033535003662e-01,1.591984182596206665e-02,3.231437876820564270e-02,2.622302994132041931e-02,1.681075841188430786e-01,-3.214928805828094482e-01,1.568937659263610840e+00,-6.581209599971771240e-02,1.427340626716613770e+00,3.048752546310424805e-01,2.638242840766906738e-01,9.639018774032592773e-02,3.191458880901336670e-01,-1.452122926712036133e+00,-5.887507796287536621e-01,1.309267163276672363e+00,-1.040150523185729980e-01,2.674952447414398193e-01,-4.193712770938873291e-01
1.517952561378479004e+00,4.537046432495117188e+00,8.150873184204101562e-01,-3.431118652224540710e-02,-3.367766737937927246e-02,-6.941248178482055664e-01,7.182474136352539062e-01,7.186189293861389160e-02,4.354754835367202759e-02,7.676320523023605347e-02,1.520372480154037476e-01,-7.425628602504730225e-02,-2.309479005634784698e-02,1.155847012996673584e-01,-1.793462410569190979e-02,-2.076483219861984253e-01,1.278758943080902100e-01,-1.114770695567131042e-01,1.588241383433341980e-02,3.224949166178703308e-02,2.604432776570320129e-02,1.682673394680023193e-01,-3.187698125839233398e-01,1.570220232009887695e+00,-6.306444108486175537e-02,1.427864074707031250e+00,3.047198057174682617e-01,2.637626826763153076e-01,9.639316797256469727e-02,3.198280036449432373e-01,-1.451441049575805664e+00,-5.895002484321594238e-01,1.310521721839904785e+00,-1.036521047353744507e-01,2.676912248134613037e-01,-4.186738431453704834e-01
1.517795562744140625e+00,4.537009716033935547e+00,8.150616884231567383e-01,-3.447959199547767639e-02,-3.383674100041389465e-02,-6.941784620285034180e-01,7.181800007820129395e-01,7.231049239635467529e-02,4.384694620966911316e-02,7.687925547361373901e-02,1.524261087179183960e-01,-7.463198155164718628e-02,-2.338143624365329742e-02,1.160246878862380981e-01,-1.771743036806583405e-02,-2.075630575418472290e-01,1.281384974718093872e-01,-1.117709502577781677e-01,1.578808575868606567e-02,3.205675631761550903e-02,2.586577460169792175e-02,1.682719588279724121e-01,-3.152889013290405273e-01,1.571592569351196289e+00,-5.962920561432838440e-02,1.427449941635131836e+00,3.059158325195312500e-01,2.635022401809692383e-01,9.558089077472686768e-02,3.206529617309570312e-01,-1.450548171997070312e+00,-5.910642147064208984e-01,1.311070680618286133e+00,-1.045742407441139221e-01,2.681646347045898438e-01,-4.186425805091857910e-01
1.517630815505981445e+00,4.536981582641601562e+00,8.150446414947509766e-01,-3.459576517343521118e-02,-3.394773229956626892e-02,-6.942208409309387207e-01,7.181282043457031250e-01,7.261248677968978882e-02,4.416996613144874573e-02,7.699086517095565796e-02,1.527283638715744019e-01,-7.492458075284957886e-02,-2.367262355983257294e-02,1.163521111011505127e-01,-1.744799874722957611e-02,-2.074770033359527588e-01,1.282654255628585815e-01,-1.119872480630874634e-01,1.564612984657287598e-02,3.183906152844429016e-02,2.568443119525909424e-02,1.679328680038452148e-01,-3.111555278301239014e-01,1.572743892669677734e+00,-5.574298277497291565e-02,1.425359845161437988e+00,3.086224794387817383e-01,2.638843357563018799e-01,9.568654000759124756e-02,3.210088014602661133e-01,-1.449545264244079590e+00,-5.919690132141113281e-01,1.310553193092346191e+00,-1.086281836032867432e-01,2.690834403038024902e-01,-4.189198017120361328e-01
1.517470479011535645e+00,4.536959171295166016e+00,8.150372505187988281e-01,-3.468550741672515869e-02,-3.401467576622962952e-02,-6.943373084068298340e-01,7.180081009864807129e-01,7.291541993618011475e-02,4.451832920312881470e-02,7.726591825485229492e-02,1.528517007827758789e-01,-7.513619959354400635e-02,-2.397707663476467133e-02,1.165892258286476135e-01,-1.709798537194728851e-02,-2.072425633668899536e-01,1.282249093055725098e-01,-1.120110750198364258e-01,1.546654943376779556e-02,3.161910548806190491e-02,2.552669122815132141e-02,1.672943234443664551e-01,-3.065233528614044189e-01,1.573477745056152344e+00,-5.147924274206161499e-02,1.421650171279907227e+00,3.108903765678405762e-01,2.647934257984161377e-01,9.943764656782150269e-02,3.197924792766571045e-01,-1.448740243911743164e+00,-5.899469256401062012e-01,1.309083104133605957e+00,-1.145384237170219421e-01,2.700253427028656006e-01,-4.191721081733703613e-01
1.517343044281005859e+00,4.536943912506103516e+00,8.150364160537719727e-01,-3.476951271295547485e-02,-3.405873477458953857e-02,-6.945815682411193848e-01,7.177656292915344238e-01,7.331782579421997070e-02,4.490035399794578552e-02,7.776147127151489258e-02,1.528072506189346313e-01,-7.529200613498687744e-02,-2.422614954411983490e-02,1.167619973421096802e-01,-1.673341169953346252e-02,-2.067100703716278076e-01,1.280473619699478149e-01,-1.119272112846374512e-01,1.527091953903436661e-02,3.152164816856384277e-02,2.547885850071907043e-02,1.666261106729507446e-01,-3.030999898910522461e-01,1.573783874511718750e+00,-4.811891168355941772e-02,1.417727231979370117e+00,3.110510706901550293e-01,2.658903002738952637e-01,1.060320436954498291e-01,3.167358636856079102e-01,-1.448451638221740723e+00,-5.846861600875854492e-01,1.307562828063964844e+00,-1.186535060405731201e-01,2.706308960914611816e-01,-4.193472862243652344e-01
